235,관광펜션업,2009-07-07,,폐업,폐업,390-832,27215,117.06
236,관광펜션업,2009-07-07,,폐업,폐업,390-832,27215,143.23
237,관광펜션업,2009-07-07,,폐업,폐업,390-832,27215,154.2
238,관광펜션업,2009-07-07,,폐업,폐업,390-832,27215,134.35
239,관광펜션업,2009-07-09,,폐업,폐업,390-832,,
240,관광펜션업,2009-07-09,,폐업,폐업,390-832,,
241,관광펜션업,2009-07-09,,폐업,폐업,390-832,,
242,관광펜션업,2009-07-09,,폐업,폐업,390-832,,
243,관광펜션업,2009-07-09,,폐업,폐업,390-832,,
244,관광펜션업,2009-07-09,,폐업,폐업,390-832,,
245,관광펜션업,2003-12-03,,폐업,폐업,395-821,395-820,153.76
246,관광펜션업,2004-10-19,,폐업,폐업,395-821,395-820,204.42
247,관광펜션업,2004-06-25,,폐업,폐업,395-821,395-820,
248,관광펜션업,2005-04-15,,폐업,폐업,395-801,27024,199.88
249,관광펜션업,2003-12-03,,폐업,폐업,390-831,,
250,관광펜션업,2009-08-06,,폐업,폐업,417-861,417-861,201.95
251,관광펜션업,2018-10-10,,폐업,폐업,,23021,
252,관광펜션업,2005-10-31,,영업/정상,영업중,745-862,36923,135.1
253,관광펜션업,2003-12-29,,영업/정상,영업중,745-803,745-803,231.86
254,관광펜션업,2008-05-22,,영업/정상,영업중,745-801,,3206
255,관광펜션업,2015-06-26,,영업/정상,영업중,780-410,38126,
256,관광펜션업,2009-08-21,,영업/정상,영업중,745-803,36912,118.3
257,관광펜션업,2010-02-19,,영업/정상,영업중,745-903,36993,131
258,관광펜션업,2013-04-23,,영업/정상,영업중,745-801,36919,63
259,관광펜션업,2016-06-09,,영업/정상,영업중,,36919,490.95
260,관광펜션업,2015-06-19,,영업/정상,영업중,355-884,33501,128.48
261,관광펜션업,2015-06-19,,영업/정상,영업중,355-884,33501,116.73
262,관광펜션업,2015-06-19,,영업/정상,영업중,355-884,33501,116.73
263,관광펜션업,2015-06-25,,영업/정상,영업중,355-943,33489,386.4
264,관광펜션업,2016-08-19,,영업/정상,영업중,,33488,218
265,관광펜션업,2018-06-07,,영업/정상,영업중,,33488,390.96
266,관광펜션업,2018-07-24,,영업/정상,영업중,,33489,498.29
267,관광펜션업,2015-06-18,,영업/정상,영업중,355-884,33501,385.4
268,관광펜션업,2006-11-14,,영업/정상,영업중,,32155,
269,관광펜션업,2008-06-12,,영업/정상,영업중,,32157,425.46
270,관광펜션업,2008-12-04,,영업/정상,영업중,,32155,658.14
271,관광펜션업,2008-06-12,,영업/정상,영업중,,32155,790.78
272,관광펜션업,2008-06-12,,영업/정상,영업중,,32163,93.92
273,관광펜션업,2009-05-29,,영업/정상,영업중,,32153,287.82
274,관광펜션업,2010-05-11,,영업/정상,영업중,357-952,,334.99
275,관광펜션업,2010-07-27,,영업/정상,영업중,357-942,32130,614.88
276,관광펜션업,2010-08-05,,영업/정상,영업중,357-953,,559.29
277,관광펜션업,2006-06-12,,영업/정상,영업중,,32155,
278,관광펜션업,2008-01-15,,영업/정상,영업중,357-963,32163,297
279,관광펜션업,2008-02-20,,영업/정상,영업중,,32155,673
280,관광펜션업,2008-05-29,,영업/정상,영업중,,32170,522.84
281,관광펜션업,2011-09-30,,영업/정상,영업중,356-835,356-835,1000
282,관광펜션업,2010-08-05,,영업/정상,영업중,357-922,,789.01
283,관광펜션업,2010-08-06,,영업/정상,영업중,,32158,520.62
284,관광펜션업,2008-05-29,,영업/정상,영업중,,32170,612.74
285,관광펜션업,2012-08-22,,영업/정상,영업중,357-912,,385.54
286,관광펜션업,2012-05-17,,영업/정상,영업중,,32152,408.41
287,관광펜션업,2014-07-08,,영업/정상,영업중,357-972,32170,979
288,관광펜션업,2010-08-17,,영업/정상,영업중,357-952,,340.54
289,관광펜션업,2010-12-02,,영업/정상,영업중,357-963,,446.15
290,관광펜션업,2010-12-06,,영업/정상,영업중,357-952,,998.96
291,관광펜션업,2011-02-22,,영업/정상,영업중,357-907,,1092.64
292,관광펜션업,2011-07-11,,영업/정상,영업중,357-952,,246.97
293,관광펜션업,2011-09-23,,영업/정상,영업중,357-952,,993.09
294,관광펜션업,2012-05-25,,영업/정상,영업중,357-913,357-913,742.25
295,관광펜션업,2022-03-24,,영업/정상,영업중,,53080,84.01
296,관광펜션업,2018-12-27,,영업/정상,영업중,,58824,260.76
297,관광펜션업,2019-01-17,,영업/정상,영업중,,23060,
298,관광펜션업,2019-01-23,,영업/정상,영업중,,52317,
299,관광펜션업,2019-02-19,,영업/정상,영업중,,50584,0
300,관광펜션업,2019-01-28,,영업/정상,영업중,,37947,
301,관광펜션업,2019-03-22,,영업/정상,영업중,,53084,
302,관광펜션업,2019-03-20,,영업/정상,영업중,,26246,1726.19
303,관광펜션업,2019-01-09,,영업/정상,영업중,,58824,356.92
304,관광펜션업,2019-02-13,,영업/정상,영업중,,24666,175.82
305,관광펜션업,2019-03-05,,영업/정상,영업중,,33488,130.22
306,관광펜션업,2019-03-25,,영업/정상,영업중,,36054,229.52
307,관광펜션업,2022-04-25,,영업/정상,영업중,,36902,192.73
308,관광펜션업,2016-06-28,,영업/정상,영업중,,36404,995.18
309,관광펜션업,2006-07-18,,영업/정상,영업중,766-841,766-841,907
310,관광펜션업,2011-09-15,,영업/정상,영업중,766-823,36453,506.92
311,관광펜션업,2012-02-27,,영업/정상,영업중,766-853,766-853,1009.04
312,관광펜션업,2014-11-17,,영업/정상,영업중,766-853,36403,1226.97
313,관광펜션업,2017-11-08,,영업/정상,영업중,,36404,994.13
314,관광펜션업,2016-11-16,,영업/정상,영업중,,39309,1092
315,관광펜션업,2007-05-10,,영업/정상,영업중,742-961,37128,573.92
316,관광펜션업,2012-09-13,,영업/정상,영업중,780-170,38172,
317,관광펜션업,2014-04-03,,영업/정상,영업중,780-460,38200,225
318,관광펜션업,2014-08-26,,영업/정상,영업중,780-400,38127,453.2
319,관광펜션업,2012-04-17,,영업/정상,영업중,799-821,40211,132.78
320,관광펜션업,2013-03-13,,영업/정상,영업중,,40228,992.58
321,관광펜션업,2013-08-09,,영업/정상,영업중,,40227,77.23
322,관광펜션업,2013-10-11,,영업/정상,영업중,,40212,647.55
323,관광펜션업,2015-07-06,,영업/정상,영업중,799-803,40230,30.84
324,관광펜션업,2015-08-13,,영업/정상,영업중,,40205,531.12
325,관광펜션업,2015-12-01,,영업/정상,영업중,,40232,154.25
326,관광펜션업,2013-09-04,,영업/정상,영업중,,36347,
327,관광펜션업,2013-09-04,,영업/정상,영업중,,36347,
328,관광펜션업,2017-05-31,,영업/정상,영업중,,40232,549.26
329,관광펜션업,2017-06-08,,영업/정상,영업중,,40230,321.96
330,관광펜션업,2018-05-17,,영업/정상,영업중,,40220,322.14
331,관광펜션업,2014-07-21,,영업/정상,영업중,755-881,36264,176.84
332,관광펜션업,2010-05-17,,영업/정상,영업중,763-812,,730.05
333,관광펜션업,2015-06-18,,영업/정상,영업중,355-884,33501,128.48
334,관광펜션업,2009-12-28,,영업/정상,영업중,355-150,33489,344.52
335,관광펜션업,2010-10-20,,영업/정상,영업중,355-943,33489,317.98
336,관광펜션업,2011-03-14,,영업/정상,영업중,355-943,33489,379.76
337,관광펜션업,2011-07-20,,영업/정상,영업중,355-943,33489,393.36
338,관광펜션업,2011-12-07,,영업/정상,영업중,355-846,355-846,1155.59
339,관광펜션업,2012-07-17,,영업/정상,영업중,355-944,355-944,367.95
340,관광펜션업,2012-07-17,,영업/정상,영업중,355-944,33488,367.95
341,관광펜션업,2015-11-11,,영업/정상,영업중,,32626,
342,관광펜션업,2015-11-11,,영업/정상,영업중,,32620,
343,관광펜션업,2012-11-21,,영업/정상,영업중,355-943,33489,341.49
344,관광펜션업,2013-05-15,,영업/정상,영업중,355-943,33488,362.04
345,관광펜션업,2017-06-07,,영업/정상,영업중,,33028,980.9
346,관광펜션업,2012-11-21,,영업/정상,영업중,355-943,33489,370.98
347,관광펜션업,2013-07-01,,영업/정상,영업중,355-943,33489,317.08
348,관광펜션업,2013-07-02,,영업/정상,영업중,355-943,33488,391.08
349,관광펜션업,2014-07-16,,영업/정상,영업중,355-943,33488,
350,관광펜션업,2014-08-13,,영업/정상,영업중,355-884,33501,3100.72
351,관광펜션업,2014-08-25,,영업/정상,영업중,355-944,33488,934.17
352,관광펜션업,2015-04-06,,영업/정상,영업중,355-846,33411,389.85
353,관광펜션업,2015-04-06,,영업/정상,영업중,355-884,33501,128.48
354,관광펜션업,2015-05-06,,영업/정상,영업중,355-943,33488,368.55
355,관광펜션업,2015-10-06,,영업/정상,영업중,,12668,223.48
356,관광펜션업,2019-03-12,,영업/정상,영업중,,36054,228.94
357,관광펜션업,2019-02-26,,영업/정상,영업중,,52441,
358,관광펜션업,2019-04-16,,영업/정상,영업중,,59771,173.73
359,관광펜션업,2019-05-22,,영업/정상,영업중,,59569,212.41
360,관광펜션업,2019-05-22,,영업/정상,영업중,,59569,212.41
